Sample in Buffer,Sample in Window,TRIGGER,pynq_z2_i/top_0_ila_ab_edge,pynq_z2_i/top_0_ila_z_edge,pynq_z2_i/top_0_ila_ab_count[7:0],pynq_z2_i/top_0_ila_ppr_conf[7:0],pynq_z2_i/top_0_ila_ab_period[31:0],pynq_z2_i/top_0_ila_angle_angfac[31:0],pynq_z2_i/top_0_ila_angle_nco_ab_inc[31:0],pynq_z2_i/top_0_ila_angle_nco_clk_inc[31:0],pynq_z2_i/top_0_ila_angle_nco_clk_inc_valid,pynq_z2_i/top_0_ila_ref_edge,pynq_z2_i/top_0_ila_phase_ref_det,pynq_z2_i/top_0_ila_phase_ref_found,pynq_z2_i/top_0_ila_phase_eng,pynq_z2_i/top_0_ila_phase_ref_angfac[31:0],pynq_z2_i/top_0_ila_phase_ref_det_cnt[15:0],pynq_z2_i/top_0_ila_sync_state[1:0],pynq_z2_i/top_0_ila_sync_full,pynq_z2_i/top_0_ila_pll_angfac[31:0],pynq_z2_i/top_0_ila_pll_nco_accum[31:0],pynq_z2_i/top_0_ila_pll_err_angfac[31:0],pynq_z2_i/top_0_ila_pll_p_term[31:0],pynq_z2_i/top_0_ila_pll_i_term[31:0],pynq_z2_i/top_0_ila_pll_pi_corr[31:0],pynq_z2_i/top_0_ila_pll_div_valid,pynq_z2_i/top_0_ila_ang_angfac[31:0],pynq_z2_i/top_0_ila_tdc_deg[15:0],pynq_z2_i/top_0_ila_trig_pulse,pynq_z2_i/top_0_ila_trig_count[31:0],pynq_z2_i/top_0_ila_fault_cam_tooth,pynq_z2_i/top_0_ila_fault_crank_tooth,pynq_z2_i/top_0_ila_fault_crank_ab,pynq_z2_i/top_0_ila_fault_pll_phase,pynq_z2_i/top_0_ila_fault_speed_calc
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX
3583,3583,0,0,0,38,60,0001871b,ef6a6fb0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ec418c38,ec418c38,fcd85222,00000000,00000000,00000000,1,4016730032,6966,1,00000d27,0,0,0,1,0
3584,3584,0,0,0,38,60,0001871b,ef7ca700,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ec53c388,ec53c388,fcd85222,00000000,00000000,00000000,1,4017923840,6967,1,00000d28,0,0,0,1,0
3585,3585,0,0,0,38,60,0001871b,ef8edb86,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ec65f80e,ec65f80e,fcd85222,00000000,00000000,00000000,1,4019116934,6968,1,00000d29,0,0,0,1,0
3586,3586,0,0,0,38,60,0001871b,efa1100c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ec782c94,ec782c94,fcd85222,00000000,00000000,00000000,1,4020310028,6969,1,00000d2a,0,0,0,1,0
3587,3587,0,0,0,38,60,0001871b,efb3475c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ec8a63e4,ec8a63e4,fcd85222,00000000,00000000,00000000,1,4021503836,6970,1,00000d2b,0,0,0,1,0
3588,3588,0,0,0,38,60,0001871b,efc57be2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ec9c986a,ec9c986a,fcd85222,00000000,00000000,00000000,1,4022696930,6971,1,00000d2c,0,0,0,1,0
3589,3589,0,0,0,38,60,0001871b,efd7b068,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ecaeccf0,ecaeccf0,fcd85222,00000000,00000000,00000000,1,4023890024,6972,1,00000d2d,0,0,0,1,0
3590,3590,0,0,0,38,60,0001871b,efe9e7b8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ecc10440,ecc10440,fcd85222,00000000,00000000,00000000,1,4025083832,6973,1,00000d2e,0,0,0,1,0
3591,3591,0,0,0,38,60,0001871b,effc1c3e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ecd338c6,ecd338c6,fcd85222,00000000,00000000,00000000,1,4026276926,6974,1,00000d2f,0,0,0,1,0
3592,3592,0,0,0,38,60,0001871b,f00e50c4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ece56d4c,ece56d4c,fcd85222,00000000,00000000,00000000,1,4027470020,6975,1,00000d30,0,0,0,1,0
3593,3593,0,0,0,38,60,0001871b,f0208814,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ecf7a49c,ecf7a49c,fcd85222,00000000,00000000,00000000,1,4028663828,6976,1,00000d31,0,0,0,1,0
3594,3594,0,0,0,38,60,0001871b,f032bc9a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed09d922,ed09d922,fcd85222,00000000,00000000,00000000,1,4029856922,6977,1,00000d32,0,0,0,1,0
3595,3595,0,0,0,38,60,0001871b,f044f120,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed1c0da8,ed1c0da8,fcd85222,00000000,00000000,00000000,1,4031050016,6978,1,00000d33,0,0,0,1,0
3596,3596,0,0,0,38,60,0001871b,f0572870,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed2e44f8,ed2e44f8,fcd85222,00000000,00000000,00000000,1,4032243824,6979,1,00000d34,0,0,0,1,0
3597,3597,0,0,0,38,60,0001871b,f0695cf6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed40797e,ed40797e,fcd85222,00000000,00000000,00000000,1,4033436918,6980,1,00000d35,0,0,0,1,0
3598,3598,0,0,0,38,60,0001871b,f07b917c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed52ae04,ed52ae04,fcd85222,00000000,00000000,00000000,1,4034630012,6981,1,00000d36,0,0,0,1,0
3599,3599,0,0,0,38,60,0001871b,f08dc8cc,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed64e554,ed64e554,fcd85222,00000000,00000000,00000000,1,4035823820,6982,1,00000d37,0,0,0,1,0
3600,3600,0,0,0,38,60,0001871b,f09ffd52,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed7719da,ed7719da,fcd85222,00000000,00000000,00000000,1,4037016914,6983,1,00000d38,0,0,0,1,0
3601,3601,0,0,0,38,60,0001871b,f0b231d8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed894e60,ed894e60,fcd85222,00000000,00000000,00000000,1,4038210008,6984,1,00000d39,0,0,0,1,0
3602,3602,0,0,0,38,60,0001871b,f0c46928,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ed9b85b0,ed9b85b0,fcd85222,00000000,00000000,00000000,1,4039403816,6985,1,00000d3a,0,0,0,1,0
3603,3603,0,0,0,38,60,0001871b,f0d69dae,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,edadba36,edadba36,fcd85222,00000000,00000000,00000000,1,4040596910,6986,1,00000d3b,0,0,0,1,0
3604,3604,0,0,0,38,60,0001871b,f0e8d234,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,edbfeebc,edbfeebc,fcd85222,00000000,00000000,00000000,1,4041790004,6987,1,00000d3c,0,0,0,1,0
3605,3605,0,0,0,38,60,0001871b,f0fb0984,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,edd2260c,edd2260c,fcd85222,00000000,00000000,00000000,1,4042983812,6988,1,00000d3d,0,0,0,1,0
3606,3606,0,0,0,38,60,0001871b,f10d3e0a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ede45a92,ede45a92,fcd85222,00000000,00000000,00000000,1,4044176906,6989,1,00000d3e,0,0,0,1,0
3607,3607,0,0,0,38,60,0001871b,f11f7290,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,edf68f18,edf68f18,fcd85222,00000000,00000000,00000000,1,4045370000,6990,1,00000d3f,0,0,0,1,0
3608,3608,0,0,0,38,60,0001871b,f131a9e0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee08c668,ee08c668,fcd85222,00000000,00000000,00000000,1,4046563808,6991,1,00000d40,0,0,0,1,0
3609,3609,0,0,0,38,60,0001871b,f143de66,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee1afaee,ee1afaee,fcd85222,00000000,00000000,00000000,1,4047756902,6992,1,00000d41,0,0,0,1,0
3610,3610,0,0,0,38,60,0001871b,f15612ec,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee2d2f74,ee2d2f74,fcd85222,00000000,00000000,00000000,1,4048949996,6993,1,00000d42,0,0,0,1,0
3611,3611,0,0,0,38,60,0001871b,f1684772,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee3f63fa,ee3f63fa,fcd85222,00000000,00000000,00000000,1,4050143090,6994,1,00000d43,0,0,0,1,0
3612,3612,0,0,0,38,60,0001871b,f17a7ec2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee519b4a,ee519b4a,fcd85222,00000000,00000000,00000000,1,4051336898,6995,1,00000d44,0,0,0,1,0
3613,3613,0,0,0,38,60,0001871b,f18cb348,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee63cfd0,ee63cfd0,fcd85222,00000000,00000000,00000000,1,4052529992,6996,1,00000d45,0,0,0,1,0
3614,3614,0,0,0,38,60,0001871b,f19ee7ce,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee760456,ee760456,fcd85222,00000000,00000000,00000000,1,4053723086,6997,1,00000d46,0,0,0,1,0
3615,3615,0,0,0,38,60,0001871b,f1b11f1e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee883ba6,ee883ba6,fcd85222,00000000,00000000,00000000,1,4054916894,6998,1,00000d47,0,0,0,1,0
3616,3616,0,0,0,38,60,0001871b,f1c353a4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ee9a702c,ee9a702c,fcd85222,00000000,00000000,00000000,1,4056109988,6999,1,00000d48,0,0,0,1,0
3617,3617,0,0,0,38,60,0001871b,f1d5882a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,eeaca4b2,eeaca4b2,fcd85222,00000000,00000000,00000000,1,4057303082,7000,1,00000d49,0,0,0,1,0
3618,3618,0,0,0,38,60,0001871b,f1e7bf7a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,eebedc02,eebedc02,fcd85222,00000000,00000000,00000000,1,4058496890,7001,1,00000d4a,0,0,0,1,0
3619,3619,0,0,0,38,60,0001871b,f1f9f400,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,eed11088,eed11088,fcd85222,00000000,00000000,00000000,1,4059689984,7002,1,00000d4b,0,0,0,1,0
3620,3620,0,0,0,38,60,0001871b,f20c2886,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,eee3450e,eee3450e,fcd85222,00000000,00000000,00000000,1,4060883078,7003,1,00000d4c,0,0,0,1,0
3621,3621,0,0,0,38,60,0001871b,f21e5fd6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,eef57c5e,eef57c5e,fcd85222,00000000,00000000,00000000,1,4062076886,7004,1,00000d4d,0,0,0,1,0
3622,3622,0,0,0,38,60,0001871b,f230945c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef07b0e4,ef07b0e4,fcd85222,00000000,00000000,00000000,1,4063269980,7005,1,00000d4e,0,0,0,1,0
3623,3623,0,0,0,38,60,0001871b,f242c8e2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef19e56a,ef19e56a,fcd85222,00000000,00000000,00000000,1,4064463074,7006,1,00000d4f,0,0,0,1,0
3624,3624,0,0,0,38,60,0001871b,f2550032,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef2c1cba,ef2c1cba,fcd85222,00000000,00000000,00000000,1,4065656882,7007,1,00000d50,0,0,0,1,0
3625,3625,0,0,0,38,60,0001871b,f26734b8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef3e5140,ef3e5140,fcd85222,00000000,00000000,00000000,1,4066849976,7008,1,00000d51,0,0,0,1,0
3626,3626,0,0,0,38,60,0001871b,f279693e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef5085c6,ef5085c6,fcd85222,00000000,00000000,00000000,1,4068043070,7009,1,00000d52,0,0,0,1,0
3627,3627,0,0,0,38,60,0001871b,f28ba08e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef62bd16,ef62bd16,fcd85222,00000000,00000000,00000000,1,4069236878,7010,1,00000d53,0,0,0,1,0
3628,3628,0,0,0,38,60,0001871b,f29dd514,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef74f19c,ef74f19c,fcd85222,00000000,00000000,00000000,1,4070429972,7011,1,00000d54,0,0,0,1,0
3629,3629,0,0,0,38,60,0001871b,f2b0099a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef872622,ef872622,fcd85222,00000000,00000000,00000000,1,4071623066,7012,1,00000d55,0,0,0,1,0
3630,3630,0,0,0,38,60,0001871b,f2c240ea,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,ef995d72,ef995d72,fcd85222,00000000,00000000,00000000,1,4072816874,7013,1,00000d56,0,0,0,1,0
3631,3631,0,0,0,38,60,0001871b,f2d47570,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,efab91f8,efab91f8,fcd85222,00000000,00000000,00000000,1,4074009968,7014,1,00000d57,0,0,0,1,0
3632,3632,0,0,0,38,60,0001871b,f2e6a9f6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,efbdc67e,efbdc67e,fcd85222,00000000,00000000,00000000,1,4075203062,7015,1,00000d58,0,0,0,1,0
3633,3633,0,0,0,38,60,0001871b,f2f8e146,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,efcffdce,efcffdce,fcd85222,00000000,00000000,00000000,1,4076396870,7016,1,00000d59,0,0,0,1,0
3634,3634,0,0,0,38,60,0001871b,f30b15cc,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,efe23254,efe23254,fcd85222,00000000,00000000,00000000,1,4077589964,7017,1,00000d5a,0,0,0,1,0
3635,3635,0,0,0,38,60,0001871b,f31d4a52,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,eff466da,eff466da,fcd85222,00000000,00000000,00000000,1,4078783058,7018,1,00000d5b,0,0,0,1,0
3636,3636,0,0,0,38,60,0001871b,f32f81a2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0069e2a,f0069e2a,fcd85222,00000000,00000000,00000000,1,4079976866,7019,1,00000d5c,0,0,0,1,0
3637,3637,0,0,0,39,60,0001871c,f341b62c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0176552,f0176552,fcd71c88,00000000,00000000,00000000,1,4081169964,7020,1,00000d5d,0,0,0,1,0
3638,3638,0,0,0,39,60,0001871c,f353eab2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f02999d8,f02999d8,fcd71c88,00000000,00000000,00000000,1,4082363058,7021,1,00000d5e,0,0,0,1,0
3639,3639,0,0,0,39,60,0001871c,f3662202,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f03bd128,f03bd128,fcd71c88,00000000,00000000,00000000,1,4083556866,7022,1,00000d5f,0,0,0,1,0
3640,3640,0,0,0,39,60,0001871c,f3785688,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f04e05ae,f04e05ae,fcd71c88,00000000,00000000,00000000,1,4084749960,7023,1,00000d60,0,0,0,1,0
3641,3641,0,0,0,39,60,0001871c,f38a8b0e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0603a34,f0603a34,fcd71c88,00000000,00000000,00000000,1,4085943054,7024,1,00000d61,0,0,0,1,0
3642,3642,0,0,0,39,60,0001871c,f39cbf94,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0726eba,f0726eba,fcd71c88,00000000,00000000,00000000,1,4087136148,7025,1,00000d62,0,0,0,1,0
3643,3643,0,0,0,39,60,0001871c,f3aef6e4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f084a60a,f084a60a,fcd71c88,00000000,00000000,00000000,1,4088329956,7026,1,00000d63,0,0,0,1,0
3644,3644,0,0,0,39,60,0001871c,f3c12b6a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f096da90,f096da90,fcd71c88,00000000,00000000,00000000,1,4089523050,7027,1,00000d64,0,0,0,1,0
3645,3645,0,0,0,39,60,0001871c,f3d35ff0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0a90f16,f0a90f16,fcd71c88,00000000,00000000,00000000,1,4090716144,7028,1,00000d65,0,0,0,1,0
3646,3646,0,0,0,39,60,0001871c,f3e59740,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0bb4666,f0bb4666,fcd71c88,00000000,00000000,00000000,1,4091909952,7029,1,00000d66,0,0,0,1,0
3647,3647,0,0,0,39,60,0001871c,f3f7cbc6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0cd7aec,f0cd7aec,fcd71c88,00000000,00000000,00000000,1,4093103046,7030,1,00000d67,0,0,0,1,0
3648,3648,0,0,0,39,60,0001871c,f40a004c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0dfaf72,f0dfaf72,fcd71c88,00000000,00000000,00000000,1,4094296140,7031,1,00000d68,0,0,0,1,0
3649,3649,0,0,0,39,60,0001871c,f41c379c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f0f1e6c2,f0f1e6c2,fcd71c88,00000000,00000000,00000000,1,4095489948,7032,1,00000d69,0,0,0,1,0
3650,3650,0,0,0,39,60,0001871c,f42e6c22,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1041b48,f1041b48,fcd71c88,00000000,00000000,00000000,1,4096683042,7033,1,00000d6a,0,0,0,1,0
3651,3651,0,0,0,39,60,0001871c,f440a0a8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1164fce,f1164fce,fcd71c88,00000000,00000000,00000000,1,4097876136,7034,1,00000d6b,0,0,0,1,0
3652,3652,0,0,0,39,60,0001871c,f452d7f8,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f128871e,f128871e,fcd71c88,00000000,00000000,00000000,1,4099069944,7035,1,00000d6c,0,0,0,1,0
3653,3653,0,0,0,39,60,0001871c,f4650c7e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f13abba4,f13abba4,fcd71c88,00000000,00000000,00000000,1,4100263038,7036,1,00000d6d,0,0,0,1,0
3654,3654,0,0,0,39,60,0001871c,f4774104,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f14cf02a,f14cf02a,fcd71c88,00000000,00000000,00000000,1,4101456132,7037,1,00000d6e,0,0,0,1,0
3655,3655,0,0,0,39,60,0001871c,f4897854,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f15f277a,f15f277a,fcd71c88,00000000,00000000,00000000,1,4102649940,7038,1,00000d6f,0,0,0,1,0
3656,3656,0,0,0,39,60,0001871c,f49bacda,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1715c00,f1715c00,fcd71c88,00000000,00000000,00000000,1,4103843034,7039,1,00000d70,0,0,0,1,0
3657,3657,0,0,0,39,60,0001871c,f4ade160,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1839086,f1839086,fcd71c88,00000000,00000000,00000000,1,4105036128,7040,1,00000d71,0,0,0,1,0
3658,3658,0,0,0,39,60,0001871c,f4c018b0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f195c7d6,f195c7d6,fcd71c88,00000000,00000000,00000000,1,4106229936,7041,1,00000d72,0,0,0,1,0
3659,3659,0,0,0,39,60,0001871c,f4d24d36,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1a7fc5c,f1a7fc5c,fcd71c88,00000000,00000000,00000000,1,4107423030,7042,1,00000d73,0,0,0,1,0
3660,3660,0,0,0,39,60,0001871c,f4e481bc,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1ba30e2,f1ba30e2,fcd71c88,00000000,00000000,00000000,1,4108616124,7043,1,00000d74,0,0,0,1,0
3661,3661,0,0,0,39,60,0001871c,f4f6b90c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1cc6832,f1cc6832,fcd71c88,00000000,00000000,00000000,1,4109809932,7044,1,00000d75,0,0,0,1,0
3662,3662,0,0,0,39,60,0001871c,f508ed92,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1de9cb8,f1de9cb8,fcd71c88,00000000,00000000,00000000,1,4111003026,7045,1,00000d76,0,0,0,1,0
3663,3663,0,0,0,39,60,0001871c,f51b2218,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f1f0d13e,f1f0d13e,fcd71c88,00000000,00000000,00000000,1,4112196120,7046,1,00000d77,0,0,0,1,0
3664,3664,0,0,0,39,60,0001871c,f52d5968,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f203088e,f203088e,fcd71c88,00000000,00000000,00000000,1,4113389928,7047,1,00000d78,0,0,0,1,0
3665,3665,0,0,0,39,60,0001871c,f53f8dee,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f2153d14,f2153d14,fcd71c88,00000000,00000000,00000000,1,4114583022,7048,1,00000d79,0,0,0,1,0
3666,3666,0,0,0,39,60,0001871c,f551c274,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f227719a,f227719a,fcd71c88,00000000,00000000,00000000,1,4115776116,7049,1,00000d7a,0,0,0,1,0
3667,3667,0,0,0,39,60,0001871c,f563f9c4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f239a8ea,f239a8ea,fcd71c88,00000000,00000000,00000000,1,4116969924,7050,1,00000d7b,0,0,0,1,0
3668,3668,0,0,0,39,60,0001871c,f5762e4a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f24bdd70,f24bdd70,fcd71c88,00000000,00000000,00000000,1,4118163018,7051,1,00000d7c,0,0,0,1,0
3669,3669,0,0,0,39,60,0001871c,f58862d0,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f25e11f6,f25e11f6,fcd71c88,00000000,00000000,00000000,1,4119356112,7052,1,00000d7d,0,0,0,1,0
3670,3670,0,0,0,39,60,0001871c,f59a9756,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f270467c,f270467c,fcd71c88,00000000,00000000,00000000,1,4120549206,7053,1,00000d7e,0,0,0,1,0
3671,3671,0,0,0,39,60,0001871c,f5accea6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f2827dcc,f2827dcc,fcd71c88,00000000,00000000,00000000,1,4121743014,7054,1,00000d7f,0,0,0,1,0
3672,3672,0,0,0,39,60,0001871c,f5bf032c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f294b252,f294b252,fcd71c88,00000000,00000000,00000000,1,4122936108,7055,1,00000d80,0,0,0,1,0
3673,3673,0,0,0,39,60,0001871c,f5d137b2,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f2a6e6d8,f2a6e6d8,fcd71c88,00000000,00000000,00000000,1,4124129202,7056,1,00000d81,0,0,0,1,0
3674,3674,0,0,0,39,60,0001871c,f5e36f02,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f2b91e28,f2b91e28,fcd71c88,00000000,00000000,00000000,1,4125323010,7057,1,00000d82,0,0,0,1,0
3675,3675,0,0,0,39,60,0001871c,f5f5a388,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f2cb52ae,f2cb52ae,fcd71c88,00000000,00000000,00000000,1,4126516104,7058,1,00000d83,0,0,0,1,0
3676,3676,0,0,0,39,60,0001871c,f607d80e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f2dd8734,f2dd8734,fcd71c88,00000000,00000000,00000000,1,4127709198,7059,1,00000d84,0,0,0,1,0
3677,3677,0,0,0,39,60,0001871c,f61a0f5e,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f2efbe84,f2efbe84,fcd71c88,00000000,00000000,00000000,1,4128903006,7060,1,00000d85,0,0,0,1,0
3678,3678,0,0,0,39,60,0001871c,f62c43e4,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f301f30a,f301f30a,fcd71c88,00000000,00000000,00000000,1,4130096100,7061,1,00000d86,0,0,0,1,0
3679,3679,0,0,0,39,60,0001871c,f63e786a,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f3142790,f3142790,fcd71c88,00000000,00000000,00000000,1,4131289194,7062,1,00000d87,0,0,0,1,0
3680,3680,0,0,0,39,60,0001871c,f650afba,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f3265ee0,f3265ee0,fcd71c88,00000000,00000000,00000000,1,4132483002,7063,1,00000d88,0,0,0,1,0
3681,3681,0,0,0,39,60,0001871c,f662e440,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f3389366,f3389366,fcd71c88,00000000,00000000,00000000,1,4133676096,7064,1,00000d89,0,0,0,1,0
3682,3682,0,0,0,39,60,0001871c,f67518c6,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f34ac7ec,f34ac7ec,fcd71c88,00000000,00000000,00000000,1,4134869190,7065,1,00000d8a,0,0,0,1,0
3683,3683,0,0,0,39,60,0001871c,f6875016,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f35cff3c,f35cff3c,fcd71c88,00000000,00000000,00000000,1,4136062998,7066,1,00000d8b,0,0,0,1,0
3684,3684,0,0,0,39,60,0001871c,f699849c,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f36f33c2,f36f33c2,fcd71c88,00000000,00000000,00000000,1,4137256092,7067,1,00000d8c,0,0,0,1,0
3685,3685,0,0,0,39,60,0001871c,f6abb922,04444444,000002ca,1,0,0,1,1,422354e8,0ade,"iSTATE2",1,f3816848,f3816848,fcd71c88,00000000,00000000,00000000,1,4138449186,7068,1,00000d8d,0,0,0,1,0
